state,date,cases,deaths
New Jersey,2020-02-19,0,0
New Jersey,2020-02-20,0,0
New Jersey,2020-02-21,0,0
New Jersey,2020-02-22,0,0
New Jersey,2020-02-23,0,0
New Jersey,2020-02-24,0,0
New Jersey,2020-02-25,0,0
New Jersey,2020-02-26,0,0
New Jersey,2020-02-27,0,0
New Jersey,2020-02-28,0,0
New Jersey,2020-02-29,0,0
New Jersey,2020-03-01,0,0
New Jersey,2020-03-02,0,0
New Jersey,2020-03-03,0,0
New Jersey,2020-03-04,0,0
New Jersey,2020-03-05,2,0
New Jersey,2020-03-06,2,0
New Jersey,2020-03-07,4,0
New Jersey,2020-03-08,5,0
New Jersey,2020-03-09,5,0
New Jersey,2020-03-10,15,1
New Jersey,2020-03-11,23,1
New Jersey,2020-03-12,29,1
New Jersey,2020-03-13,49,1
New Jersey,2020-03-14,69,1
New Jersey,2020-03-15,72,2
New Jersey,2020-03-16,176,2
New Jersey,2020-03-17,250,3
New Jersey,2020-03-18,397,5
New Jersey,2020-03-19,741,9
New Jersey,2020-03-20,890,11
New Jersey,2020-03-21,1327,16
New Jersey,2020-03-22,1914,20
New Jersey,2020-03-23,2844,27
New Jersey,2020-03-24,3675,44
New Jersey,2020-03-25,4402,62
New Jersey,2020-03-26,6876,81
New Jersey,2020-03-27,8825,108
New Jersey,2020-03-28,11124,140
New Jersey,2020-03-29,13386,161
New Jersey,2020-03-30,16636,198
New Jersey,2020-03-31,18696,267
New Jersey,2020-04-01,22255,355
New Jersey,2020-04-02,25590,537
New Jersey,2020-04-03,29895,646
New Jersey,2020-04-04,34124,846
New Jersey,2020-04-05,37505,917
New Jersey,2020-04-06,41090,1003
New Jersey,2020-04-07,44416,1232
New Jersey,2020-04-08,47437,1504
New Jersey,2020-04-09,51027,1709
New Jersey,2020-04-10,54588,1932
New Jersey,2020-04-11,58151,2183
New Jersey,2020-04-12,61850,2350
New Jersey,2020-04-13,64584,2443
New Jersey,2020-04-14,68824,2805
New Jersey,2020-04-15,71030,3156
New Jersey,2020-04-16,75317,3518
New Jersey,2020-04-17,78467,3840
New Jersey,2020-04-18,81420,4070
New Jersey,2020-04-19,85301,4362
New Jersey,2020-04-20,88722,4496
New Jersey,2020-04-21,92387,4753
New Jersey,2020-04-22,95914,5150
New Jersey,2020-04-23,100025,5426
New Jersey,2020-04-24,102196,5683
New Jersey,2020-04-25,105498,5914
New Jersey,2020-04-26,109038,5938
New Jersey,2020-04-27,111188,6044
New Jersey,2020-04-28,113856,6442
New Jersey,2020-04-29,116365,6771
New Jersey,2020-04-30,118652,7228
New Jersey,2020-05-01,121190,7538
New Jersey,2020-05-02,123717,7742
New Jersey,2020-05-03,126744,7871
New Jersey,2020-05-04,128269,7910
New Jersey,2020-05-05,130593,8244
New Jersey,2020-05-06,131890,8549
New Jersey,2020-05-07,133991,8807
New Jersey,2020-05-08,135840,8960
New Jersey,2020-05-09,137397,9116
New Jersey,2020-05-10,138754,9256
New Jersey,2020-05-11,140206,9340
New Jersey,2020-05-12,140917,9531
New Jersey,2020-05-13,141560,9714
New Jersey,2020-05-14,142704,9946
New Jersey,2020-05-15,143984,10148
New Jersey,2020-05-16,145089,10261
New Jersey,2020-05-17,146504,10363
New Jersey,2020-05-18,148240,10439
New Jersey,2020-05-19,149356,10587
New Jersey,2020-05-20,150776,10749
New Jersey,2020-05-21,151586,10846
New Jersey,2020-05-22,152579,10985
New Jersey,2020-05-23,153140,11082
New Jersey,2020-05-24,154154,11138
New Jersey,2020-05-25,155092,11147
New Jersey,2020-05-26,155764,11194
New Jersey,2020-05-27,156628,11339
New Jersey,2020-05-28,157185,11409
New Jersey,2020-05-29,158844,11531
New Jersey,2020-05-30,159608,11634
New Jersey,2020-05-31,160445,11698
New Jersey,2020-06-01,160918,11723
New Jersey,2020-06-02,161545,11771
New Jersey,2020-06-03,162068,11880
New Jersey,2020-06-04,162530,11970
New Jersey,2020-06-05,163336,12049
New Jersey,2020-06-06,163893,12106
New Jersey,2020-06-07,164164,12176
New Jersey,2020-06-08,164497,12214
New Jersey,2020-06-09,164796,12303
New Jersey,2020-06-10,165346,12377
New Jersey,2020-06-11,165816,12443
New Jersey,2020-06-12,166164,12489
New Jersey,2020-06-13,166605,12621
New Jersey,2020-06-14,166881,12659
New Jersey,2020-06-15,167103,12708
New Jersey,2020-06-16,167426,12792
New Jersey,2020-06-17,167703,12835
New Jersey,2020-06-18,168107,12869
New Jersey,2020-06-19,168496,12902
New Jersey,2020-06-20,168834,12924
New Jersey,2020-06-21,169142,12939
New Jersey,2020-06-22,169415,12974
New Jersey,2020-06-23,169734,13025
New Jersey,2020-06-24,169892,13076
New Jersey,2020-06-25,170196,14872
New Jersey,2020-06-26,170584,14914
New Jersey,2020-06-27,170873,14948
New Jersey,2020-06-28,171182,14975
New Jersey,2020-06-29,171272,14992
New Jersey,2020-06-30,171667,15035
New Jersey,2020-07-01,171928,15078
New Jersey,2020-07-02,172356,15107
New Jersey,2020-07-03,172742,15164
New Jersey,2020-07-04,173033,15189
New Jersey,2020-07-05,173402,15211
New Jersey,2020-07-06,173611,15229
New Jersey,2020-07-07,173878,15281
New Jersey,2020-07-08,174039,15332
New Jersey,2020-07-09,174270,15448
New Jersey,2020-07-10,174628,15479
New Mexico,2020-01-22,0,0
New Mexico,2020-01-23,0,0
New Mexico,2020-01-24,0,0
New Mexico,2020-01-25,0,0
New Mexico,2020-01-26,0,0
New Mexico,2020-01-27,0,0
New Mexico,2020-01-28,0,0
New Mexico,2020-01-29,0,0
New Mexico,2020-01-30,0,0
New Mexico,2020-01-31,0,0
New Mexico,2020-02-01,0,0
New Mexico,2020-02-02,0,0
New Mexico,2020-02-03,0,0
New Mexico,2020-02-04,0,0
New Mexico,2020-02-05,0,0
New Mexico,2020-02-06,0,0
New Mexico,2020-02-07,0,0
New Mexico,2020-02-08,0,0
New Mexico,2020-02-09,0,0
New Mexico,2020-02-10,0,0
New Mexico,2020-02-11,0,0
New Mexico,2020-02-12,0,0
New Mexico,2020-02-13,0,0
New Mexico,2020-02-14,0,0
New Mexico,2020-02-15,0,0
New Mexico,2020-02-16,0,0
New Mexico,2020-02-17,0,0
New Mexico,2020-02-18,0,0
New Mexico,2020-02-19,0,0
New Mexico,2020-02-20,0,0
New Mexico,2020-02-21,0,0
New Mexico,2020-02-22,0,0
New Mexico,2020-02-23,0,0
New Mexico,2020-02-24,0,0
New Mexico,2020-02-25,0,0
New Mexico,2020-02-26,0,0
New Mexico,2020-02-27,0,0
New Mexico,2020-02-28,0,0
New Mexico,2020-02-29,0,0
New Mexico,2020-03-01,0,0
New Mexico,2020-03-02,0,0
New Mexico,2020-03-03,0,0
New Mexico,2020-03-04,0,0
New Mexico,2020-03-05,0,0
New Mexico,2020-03-06,0,0
New Mexico,2020-03-07,0,0
New Mexico,2020-03-08,0,0
New Mexico,2020-03-09,0,0
New Mexico,2020-03-10,0,0
New Mexico,2020-03-11,3,0
New Mexico,2020-03-12,5,0
New Mexico,2020-03-13,10,0
New Mexico,2020-03-14,13,0
New Mexico,2020-03-15,13,0
New Mexico,2020-03-16,21,0
New Mexico,2020-03-17,23,0
New Mexico,2020-03-18,28,0
New Mexico,2020-03-19,35,0
New Mexico,2020-03-20,42,0
New Mexico,2020-03-21,55,0
New Mexico,2020-03-22,57,0
New Mexico,2020-03-23,83,0
New Mexico,2020-03-24,100,0
New Mexico,2020-03-25,113,1
New Mexico,2020-03-26,113,1
New Mexico,2020-03-27,136,1
New Mexico,2020-03-28,208,1
New Mexico,2020-03-29,237,2
New Mexico,2020-03-30,237,2
New Mexico,2020-03-31,315,4
New Mexico,2020-04-01,327,5
New Mexico,2020-04-02,373,6
New Mexico,2020-04-03,490,10
New Mexico,2020-04-04,506,11
New Mexico,2020-04-05,624,12
New Mexico,2020-04-06,686,12
New Mexico,2020-04-07,794,13
New Mexico,2020-04-08,821,13
New Mexico,2020-04-09,865,16
New Mexico,2020-04-10,1081,17
New Mexico,2020-04-11,1091,19
New Mexico,2020-04-12,1245,26
New Mexico,2020-04-13,1262,26
New Mexico,2020-04-14,1345,31
New Mexico,2020-04-15,1484,36
New Mexico,2020-04-16,1484,36
New Mexico,2020-04-17,1597,44
New Mexico,2020-04-18,1798,53
New Mexico,2020-04-19,1845,55
New Mexico,2020-04-20,1971,58
New Mexico,2020-04-21,1971,58
New Mexico,2020-04-22,2210,71
New Mexico,2020-04-23,2379,78
New Mexico,2020-04-24,2521,84
New Mexico,2020-04-25,2660,93
New Mexico,2020-04-26,2726,99
New Mexico,2020-04-27,2825,99
New Mexico,2020-04-28,2974,105
New Mexico,2020-04-29,3213,112
New Mexico,2020-04-30,3411,123
New Mexico,2020-05-01,3513,131
New Mexico,2020-05-02,3732,138
New Mexico,2020-05-03,3850,151
New Mexico,2020-05-04,4031,156
New Mexico,2020-05-05,4138,162
New Mexico,2020-05-06,4291,169
New Mexico,2020-05-07,4493,172
New Mexico,2020-05-08,4673,181
New Mexico,2020-05-09,4778,191
New Mexico,2020-05-10,4863,200
New Mexico,2020-05-11,5069,208
New Mexico,2020-05-12,5212,219
New Mexico,2020-05-13,5364,231
New Mexico,2020-05-14,5503,242
New Mexico,2020-05-15,5662,253
New Mexico,2020-05-16,5847,259
New Mexico,2020-05-17,5938,265
New Mexico,2020-05-18,6096,270
New Mexico,2020-05-19,6192,276
New Mexico,2020-05-20,6317,283
New Mexico,2020-05-21,6472,294
New Mexico,2020-05-22,6625,302
New Mexico,2020-05-23,6625,302
New Mexico,2020-05-24,6943,317
New Mexico,2020-05-25,7026,320
New Mexico,2020-05-26,7130,325
New Mexico,2020-05-27,7252,329
New Mexico,2020-05-28,7364,335
New Mexico,2020-05-29,7493,344
New Mexico,2020-05-30,7624,351
New Mexico,2020-05-31,7689,356
New Mexico,2020-06-01,7800,362
New Mexico,2020-06-02,8024,367
New Mexico,2020-06-03,8140,375
New Mexico,2020-06-04,8353,383
New Mexico,2020-06-05,8672,387
New Mexico,2020-06-06,8800,392
New Mexico,2020-06-07,8940,396
New Mexico,2020-06-08,9062,400
New Mexico,2020-06-09,9105,404
New Mexico,2020-06-10,9250,410
New Mexico,2020-06-11,9367,420
New Mexico,2020-06-12,9526,420
New Mexico,2020-06-13,9621,431
New Mexico,2020-06-14,9723,435
New Mexico,2020-06-15,9845,440
New Mexico,2020-06-16,9933,447
New Mexico,2020-06-17,10065,452
New Mexico,2020-06-18,10153,456
New Mexico,2020-06-19,10260,464
New Mexico,2020-06-20,10430,466
New Mexico,2020-06-21,10565,469
New Mexico,2020-06-22,10694,469
New Mexico,2020-06-23,10838,476
New Mexico,2020-06-24,10990,480
New Mexico,2020-06-25,11192,485
New Mexico,2020-06-26,11408,489
New Mexico,2020-06-27,11619,491
New Mexico,2020-06-28,11809,492
New Mexico,2020-06-29,11982,493
New Mexico,2020-06-30,12147,497
New Mexico,2020-07-01,12276,500
New Mexico,2020-07-02,12520,503
New Mexico,2020-07-03,12776,511
New Mexico,2020-07-04,13063,513
New Mexico,2020-07-05,13256,513
New Mexico,2020-07-06,13507,515
New Mexico,2020-07-07,13727,519
New Mexico,2020-07-08,14017,527
New Mexico,2020-07-09,14251,533
New Mexico,2020-07-10,14549,539
New York,2020-01-22,0,0
New York,2020-01-23,0,0
New York,2020-01-24,0,0
New York,2020-01-25,0,0
New York,2020-01-26,0,0
New York,2020-01-27,0,0
New York,2020-01-28,0,0
New York,2020-01-29,0,0
New York,2020-01-30,0,0
New York,2020-01-31,0,0
New York,2020-02-01,0,0
New York,2020-02-02,0,0
New York,2020-02-03,0,0
New York,2020-02-04,0,0
New York,2020-02-05,0,0
New York,2020-02-06,0,0
New York,2020-02-07,0,0
New York,2020-02-08,0,0
New York,2020-02-09,0,0
New York,2020-02-10,0,0
New York,2020-02-11,0,0
New York,2020-02-12,0,0
New York,2020-02-13,0,0
New York,2020-02-14,0,0
New York,2020-02-15,0,0
New York,2020-02-16,0,0
New York,2020-02-17,0,0
New York,2020-02-18,0,0
New York,2020-02-19,0,0
New York,2020-02-20,0,0
New York,2020-02-21,0,0
New York,2020-02-22,0,0
New York,2020-02-23,0,0
New York,2020-02-24,0,0
New York,2020-02-25,0,0
New York,2020-02-26,0,0
New York,2020-02-27,0,0
New York,2020-02-28,0,0
New York,2020-02-29,0,0
New York,2020-03-01,0,0
New York,2020-03-02,1,0
New York,2020-03-03,2,0
New York,2020-03-04,11,0
New York,2020-03-05,23,0
New York,2020-03-06,31,0
New York,2020-03-07,76,0
New York,2020-03-08,106,0
New York,2020-03-09,142,0
New York,2020-03-10,150,0
New York,2020-03-11,220,1
New York,2020-03-12,327,1
New York,2020-03-13,421,2
New York,2020-03-14,613,5
New York,2020-03-15,615,10
New York,2020-03-16,967,21
New York,2020-03-17,1578,35
New York,2020-03-18,3038,60
New York,2020-03-19,5704,92
New York,2020-03-20,8403,147
New York,2020-03-21,11727,195
New York,2020-03-22,15800,287
New York,2020-03-23,20884,387
New York,2020-03-24,25681,514
New York,2020-03-25,30841,663
New York,2020-03-26,37877,912
New York,2020-03-27,44876,1227
New York,2020-03-28,52410,1601
New York,2020-03-29,59648,2031
New York,2020-03-30,66663,2585
New York,2020-03-31,75833,3244
New York,2020-04-01,83948,3976
New York,2020-04-02,92506,4813
New York,2020-04-03,102987,5519
New York,2020-04-04,113833,6110
New York,2020-04-05,123160,6932
New York,2020-04-06,131815,7962
New York,2020-04-07,139875,9043
New York,2020-04-08,151061,10028
New York,2020-04-09,161779,11001
New York,2020-04-10,172348,11850
New York,2020-04-11,181026,12777
New York,2020-04-12,189033,13752
New York,2020-04-13,195749,14730
New York,2020-04-14,203020,15612
New York,2020-04-15,214454,16398
New York,2020-04-16,223691,17140
New York,2020-04-17,230597,18190
New York,2020-04-18,237474,19236
New York,2020-04-19,243382,19105
New York,2020-04-20,248416,19724
New York,2020-04-21,253519,20351
New York,2020-04-22,258222,20866
New York,2020-04-23,263460,21523
New York,2020-04-24,271590,22076
New York,2020-04-25,282143,22511
New York,2020-04-26,288045,22917
New York,2020-04-27,291996,23399
New York,2020-04-28,295106,23734
New York,2020-04-29,299691,24180
New York,2020-04-30,304372,24552
New York,2020-05-01,308314,24921
New York,2020-05-02,312977,25211
New York,2020-05-03,316415,25495
New York,2020-05-04,318953,25848
New York,2020-05-05,321192,26130
New York,2020-05-06,323978,26699
New York,2020-05-07,327469,26928
New York,2020-05-08,330407,27245
New York,2020-05-09,333122,27466
New York,2020-05-10,335395,27640
New York,2020-05-11,337055,27838
New York,2020-05-12,338485,28055
New York,2020-05-13,340661,28259
New York,2020-05-14,343051,28420
New York,2020-05-15,345813,28685
New York,2020-05-16,348232,28857
New York,2020-05-17,350121,28983
New York,2020-05-18,351371,29070
New York,2020-05-19,352845,29271
New York,2020-05-20,354370,29389
New York,2020-05-21,356458,29479
New York,2020-05-22,358154,29582
New York,2020-05-23,359926,29771
New York,2020-05-24,361515,29856
New York,2020-05-25,362764,29955
New York,2020-05-26,363836,30015
New York,2020-05-27,364965,30201
New York,2020-05-28,366733,30235
New York,2020-05-29,368284,30342
New York,2020-05-30,369660,30429
New York,2020-05-31,370770,30489
New York,2020-06-01,371711,30623
New York,2020-06-02,373040,30676
New York,2020-06-03,374085,30734
New York,2020-06-04,375133,30863
New York,2020-06-05,376208,30925
New York,2020-06-06,377316,30974
New York,2020-06-07,378097,31068
New York,2020-06-08,378799,31123
New York,2020-06-09,379482,31158
New York,2020-06-10,380156,31238
New York,2020-06-11,380892,31269
New York,2020-06-12,381714,31423
New York,2020-06-13,382630,31441
New York,2020-06-14,383324,31468
New York,2020-06-15,383944,31498
New York,2020-06-16,384575,31553
New York,2020-06-17,385142,31579
New York,2020-06-18,385760,31603
New York,2020-06-19,386556,31624
New York,2020-06-20,387272,31703
New York,2020-06-21,387936,31739
New York,2020-06-22,388488,31773
New York,2020-06-23,389085,31835
New York,2020-06-24,389666,31862
New York,2020-06-25,390415,31903
New York,2020-06-26,391220,31921
New York,2020-06-27,391923,31938
New York,2020-06-28,392539,31943
New York,2020-06-29,392930,31961
New York,2020-06-30,393454,32032
New York,2020-07-01,394079,32043
New York,2020-07-02,394954,32064
New York,2020-07-03,395872,32137
New York,2020-07-04,396598,32157
New York,2020-07-05,397131,32206
New York,2020-07-06,397649,32219
New York,2020-07-07,398237,32243
New York,2020-07-08,398929,32251
New York,2020-07-09,399513,32283
New York,2020-07-10,400299,32331
North Carolina,2020-01-22,0,0
North Carolina,2020-01-23,0,0
North Carolina,2020-01-24,0,0
North Carolina,2020-01-25,0,0
North Carolina,2020-01-26,0,0
North Carolina,2020-01-27,0,0
North Carolina,2020-01-28,0,0
North Carolina,2020-01-29,0,0
North Carolina,2020-01-30,0,0
North Carolina,2020-01-31,0,0
North Carolina,2020-02-01,0,0
North Carolina,2020-02-02,0,0
North Carolina,2020-02-03,0,0
North Carolina,2020-02-04,0,0
North Carolina,2020-02-05,0,0
North Carolina,2020-02-06,0,0
North Carolina,2020-02-07,0,0
North Carolina,2020-02-08,0,0
North Carolina,2020-02-09,0,0
North Carolina,2020-02-10,0,0
North Carolina,2020-02-11,0,0
North Carolina,2020-02-12,0,0
North Carolina,2020-02-13,0,0
North Carolina,2020-02-14,0,0
North Carolina,2020-02-15,0,0
North Carolina,2020-02-16,0,0
North Carolina,2020-02-17,0,0
North Carolina,2020-02-18,0,0
North Carolina,2020-02-19,0,0
North Carolina,2020-02-20,0,0
North Carolina,2020-02-21,0,0
North Carolina,2020-02-22,0,0
North Carolina,2020-02-23,0,0
North Carolina,2020-02-24,0,0
North Carolina,2020-02-25,0,0
North Carolina,2020-02-26,0,0
North Carolina,2020-02-27,0,0
North Carolina,2020-02-28,0,0
North Carolina,2020-02-29,0,0
North Carolina,2020-03-01,0,0
North Carolina,2020-03-02,0,0
North Carolina,2020-03-03,1,0
North Carolina,2020-03-04,1,0
North Carolina,2020-03-05,1,0
North Carolina,2020-03-06,2,0
North Carolina,2020-03-07,2,0
North Carolina,2020-03-08,2,0
North Carolina,2020-03-09,2,0
North Carolina,2020-03-10,7,0
North Carolina,2020-03-11,7,0
North Carolina,2020-03-12,15,0
North Carolina,2020-03-13,17,0
North Carolina,2020-03-14,25,0
North Carolina,2020-03-15,32,0
North Carolina,2020-03-16,39,0
North Carolina,2020-03-17,64,0
North Carolina,2020-03-18,92,0
North Carolina,2020-03-19,136,0
North Carolina,2020-03-20,189,0
North Carolina,2020-03-21,256,0
North Carolina,2020-03-22,305,0
North Carolina,2020-03-23,353,0
North Carolina,2020-03-24,495,0
North Carolina,2020-03-25,590,2
North Carolina,2020-03-26,738,3
North Carolina,2020-03-27,887,4
North Carolina,2020-03-28,1020,5
North Carolina,2020-03-29,1191,7
North Carolina,2020-03-30,1313,7
North Carolina,2020-03-31,1535,12
North Carolina,2020-04-01,1675,14
North Carolina,2020-04-02,1977,21
North Carolina,2020-04-03,2251,27
North Carolina,2020-04-04,2486,34
North Carolina,2020-04-05,2649,38
North Carolina,2020-04-06,2962,45
North Carolina,2020-04-07,3299,53
North Carolina,2020-04-08,3499,66
North Carolina,2020-04-09,3736,76
North Carolina,2020-04-10,3965,83
North Carolina,2020-04-11,4354,89
North Carolina,2020-04-12,4570,89
North Carolina,2020-04-13,4886,94
North Carolina,2020-04-14,5113,112
North Carolina,2020-04-15,5340,130
North Carolina,2020-04-16,5639,150
North Carolina,2020-04-17,6045,177
North Carolina,2020-04-18,6328,187
North Carolina,2020-04-19,6601,200
North Carolina,2020-04-20,6895,218
North Carolina,2020-04-21,7134,245
North Carolina,2020-04-22,7495,265
North Carolina,2020-04-23,7820,281
North Carolina,2020-04-24,8290,294
North Carolina,2020-04-25,8768,305
North Carolina,2020-04-26,8997,324
North Carolina,2020-04-27,9428,340
North Carolina,2020-04-28,9755,363
North Carolina,2020-04-29,10180,382
North Carolina,2020-04-30,10754,406
North Carolina,2020-05-01,11070,419
North Carolina,2020-05-02,11588,431
North Carolina,2020-05-03,11770,434
North Carolina,2020-05-04,11971,442
North Carolina,2020-05-05,12510,472
North Carolina,2020-05-06,13053,492
North Carolina,2020-05-07,13540,513
North Carolina,2020-05-08,14006,530
North Carolina,2020-05-09,14478,551
North Carolina,2020-05-10,14938,564
North Carolina,2020-05-11,15274,575
North Carolina,2020-05-12,15622,600
North Carolina,2020-05-13,16352,625
North Carolina,2020-05-14,16968,641
North Carolina,2020-05-15,17494,667
North Carolina,2020-05-16,18130,676
North Carolina,2020-05-17,18673,686
North Carolina,2020-05-18,19207,693
North Carolina,2020-05-19,19239,693
North Carolina,2020-05-20,20262,726
North Carolina,2020-05-21,20512,728
North Carolina,2020-05-22,22110,775
North Carolina,2020-05-23,22864,778
North Carolina,2020-05-24,23365,784
North Carolina,2020-05-25,24057,790
North Carolina,2020-05-26,24455,801
North Carolina,2020-05-27,24916,844
North Carolina,2020-05-28,25800,876
North Carolina,2020-05-29,26885,919
North Carolina,2020-05-30,27794,929
North Carolina,2020-05-31,28785,937
North Carolina,2020-06-01,29592,948
North Carolina,2020-06-02,30023,961
North Carolina,2020-06-03,31276,999
North Carolina,2020-06-04,32075,1006
North Carolina,2020-06-05,33295,1015
North Carolina,2020-06-06,34718,1028
North Carolina,2020-06-07,35625,1032
North Carolina,2020-06-08,36517,1041
North Carolina,2020-06-09,37227,1068
North Carolina,2020-06-10,38473,1090
North Carolina,2020-06-11,39584,1106
North Carolina,2020-06-12,41417,1121
North Carolina,2020-06-13,42845,1127
North Carolina,2020-06-14,44264,1132
North Carolina,2020-06-15,45114,1140
North Carolina,2020-06-16,45907,1169
North Carolina,2020-06-17,46934,1181
North Carolina,2020-06-18,48167,1188
North Carolina,2020-06-19,49785,1202
North Carolina,2020-06-20,51390,1215
North Carolina,2020-06-21,52801,1223
North Carolina,2020-06-22,53964,1278
North Carolina,2020-06-23,54639,1296
North Carolina,2020-06-24,56527,1325
North Carolina,2020-06-25,57472,1336
North Carolina,2020-06-26,59158,1348
North Carolina,2020-06-27,60812,1353
North Carolina,2020-06-28,62248,1352
North Carolina,2020-06-29,63736,1357
North Carolina,2020-06-30,65327,1380
North Carolina,2020-07-01,66751,1398
North Carolina,2020-07-02,68216,1409
North Carolina,2020-07-03,70262,1419
North Carolina,2020-07-04,71670,1422
North Carolina,2020-07-05,72992,1423
North Carolina,2020-07-06,74775,1432
North Carolina,2020-07-07,76290,1446
North Carolina,2020-07-08,77687,1462
North Carolina,2020-07-09,79656,1477
North Carolina,2020-07-10,82032,1497
North Dakota,2020-01-22,0,0
North Dakota,2020-01-23,0,0
North Dakota,2020-01-24,0,0
North Dakota,2020-01-25,0,0
North Dakota,2020-01-26,0,0
North Dakota,2020-01-27,0,0
North Dakota,2020-01-28,0,0
North Dakota,2020-01-29,0,0
North Dakota,2020-01-30,0,0
North Dakota,2020-01-31,0,0
North Dakota,2020-02-01,0,0
North Dakota,2020-02-02,0,0
North Dakota,2020-02-03,0,0
North Dakota,2020-02-04,0,0
North Dakota,2020-02-05,0,0
North Dakota,2020-02-06,0,0
North Dakota,2020-02-07,0,0
North Dakota,2020-02-08,0,0
North Dakota,2020-02-09,0,0
North Dakota,2020-02-10,0,0
North Dakota,2020-02-11,0,0
North Dakota,2020-02-12,0,0
North Dakota,2020-02-13,0,0
North Dakota,2020-02-14,0,0
North Dakota,2020-02-15,0,0
North Dakota,2020-02-16,0,0
North Dakota,2020-02-17,0,0
North Dakota,2020-02-18,0,0
North Dakota,2020-02-19,0,0
North Dakota,2020-02-20,0,0
North Dakota,2020-02-21,0,0
North Dakota,2020-02-22,0,0
North Dakota,2020-02-23,0,0
North Dakota,2020-02-24,0,0
North Dakota,2020-02-25,0,0
North Dakota,2020-02-26,0,0
North Dakota,2020-02-27,0,0
North Dakota,2020-02-28,0,0
North Dakota,2020-02-29,0,0
North Dakota,2020-03-01,0,0
North Dakota,2020-03-02,0,0
North Dakota,2020-03-03,0,0
North Dakota,2020-03-04,0,0
North Dakota,2020-03-05,0,0
North Dakota,2020-03-06,0,0
North Dakota,2020-03-07,0,0
North Dakota,2020-03-08,0,0
North Dakota,2020-03-09,0,0
North Dakota,2020-03-10,0,0
North Dakota,2020-03-11,0,0
North Dakota,2020-03-12,1,0
North Dakota,2020-03-13,1,0
North Dakota,2020-03-14,1,0
North Dakota,2020-03-15,1,0
North Dakota,2020-03-16,1,0
North Dakota,2020-03-17,3,0
North Dakota,2020-03-18,6,0
North Dakota,2020-03-19,19,0
North Dakota,2020-03-20,26,0
North Dakota,2020-03-21,28,0
North Dakota,2020-03-22,28,0
North Dakota,2020-03-23,30,0
North Dakota,2020-03-24,36,0
North Dakota,2020-03-25,45,0
North Dakota,2020-03-26,51,0
North Dakota,2020-03-27,68,1
