state,country,date,recovered
Martinique,France,2/19/20,0
Martinique,France,2/20/20,0
Martinique,France,2/21/20,0
Martinique,France,2/22/20,0
Martinique,France,2/23/20,0
Martinique,France,2/24/20,0
Martinique,France,2/25/20,0
Martinique,France,2/26/20,0
Martinique,France,2/27/20,0
Martinique,France,2/28/20,0
Martinique,France,2/29/20,0
Martinique,France,3/1/20,0
Martinique,France,3/2/20,0
Martinique,France,3/3/20,0
Martinique,France,3/4/20,0
Martinique,France,3/5/20,0
Martinique,France,3/6/20,0
Martinique,France,3/7/20,0
Martinique,France,3/8/20,0
Martinique,France,3/9/20,0
Martinique,France,3/10/20,0
Martinique,France,3/11/20,0
Martinique,France,3/12/20,0
Martinique,France,3/13/20,0
Martinique,France,3/14/20,0
Martinique,France,3/15/20,0
Martinique,France,3/16/20,0
Martinique,France,3/17/20,0
Martinique,France,3/18/20,0
Martinique,France,3/19/20,0
Martinique,France,3/20/20,0
Martinique,France,3/21/20,0
Martinique,France,3/22/20,0
Martinique,France,3/23/20,0
Martinique,France,3/24/20,0
Martinique,France,3/25/20,0
Martinique,France,3/26/20,0
Martinique,France,3/27/20,0
Martinique,France,3/28/20,0
Martinique,France,3/29/20,0
Martinique,France,3/30/20,0
Martinique,France,3/31/20,27
Martinique,France,4/1/20,27
Martinique,France,4/2/20,27
Martinique,France,4/3/20,27
Martinique,France,4/4/20,27
Martinique,France,4/5/20,50
Martinique,France,4/6/20,50
Martinique,France,4/7/20,50
Martinique,France,4/8/20,50
Martinique,France,4/9/20,50
Martinique,France,4/10/20,50
Martinique,France,4/11/20,50
Martinique,France,4/12/20,50
Martinique,France,4/13/20,50
Martinique,France,4/14/20,50
Martinique,France,4/15/20,73
Martinique,France,4/16/20,73
Martinique,France,4/17/20,73
Martinique,France,4/18/20,73
Martinique,France,4/19/20,73
Martinique,France,4/20/20,73
Martinique,France,4/21/20,73
Martinique,France,4/22/20,73
Martinique,France,4/23/20,73
Martinique,France,4/24/20,77
Martinique,France,4/25/20,77
Martinique,France,4/26/20,77
Martinique,France,4/27/20,77
Martinique,France,4/28/20,83
Martinique,France,4/29/20,83
Martinique,France,4/30/20,83
Martinique,France,5/1/20,83
Martinique,France,5/2/20,83
Martinique,France,5/3/20,83
Martinique,France,5/4/20,83
Martinique,France,5/5/20,83
Martinique,France,5/6/20,83
Martinique,France,5/7/20,83
Martinique,France,5/8/20,83
Martinique,France,5/9/20,83
Martinique,France,5/10/20,83
Martinique,France,5/11/20,83
Martinique,France,5/12/20,91
Martinique,France,5/13/20,91
Martinique,France,5/14/20,91
Martinique,France,5/15/20,91
Martinique,France,5/16/20,91
Martinique,France,5/17/20,91
Martinique,France,5/18/20,91
Martinique,France,5/19/20,91
Martinique,France,5/20/20,91
Martinique,France,5/21/20,91
Martinique,France,5/22/20,91
Martinique,France,5/23/20,91
Martinique,France,5/24/20,91
Martinique,France,5/25/20,91
Martinique,France,5/26/20,91
Martinique,France,5/27/20,91
Martinique,France,5/28/20,91
Martinique,France,5/29/20,98
Martinique,France,5/30/20,98
Martinique,France,5/31/20,98
Martinique,France,6/1/20,98
Martinique,France,6/2/20,98
Martinique,France,6/3/20,98
Martinique,France,6/4/20,98
Martinique,France,6/5/20,98
Martinique,France,6/6/20,98
Martinique,France,6/7/20,98
Martinique,France,6/8/20,98
Martinique,France,6/9/20,98
Martinique,France,6/10/20,98
Martinique,France,6/11/20,98
Martinique,France,6/12/20,98
Martinique,France,6/13/20,98
Martinique,France,6/14/20,98
Martinique,France,6/15/20,98
Martinique,France,6/16/20,98
Martinique,France,6/17/20,98
Martinique,France,6/18/20,98
Martinique,France,6/19/20,98
Martinique,France,6/20/20,98
Martinique,France,6/21/20,98
Martinique,France,6/22/20,98
Martinique,France,6/23/20,98
Martinique,France,6/24/20,98
Martinique,France,6/25/20,98
Martinique,France,6/26/20,98
Martinique,France,6/27/20,98
Martinique,France,6/28/20,98
Martinique,France,6/29/20,98
Martinique,France,6/30/20,98
Martinique,France,7/1/20,98
Martinique,France,7/2/20,98
Martinique,France,7/3/20,98
Martinique,France,7/4/20,98
Martinique,France,7/5/20,98
Martinique,France,7/6/20,98
Martinique,France,7/7/20,98
Martinique,France,7/8/20,98
Martinique,France,7/9/20,98
Martinique,France,7/10/20,98
Martinique,France,7/11/20,98
Martinique,France,7/12/20,98
Martinique,France,7/13/20,98
Martinique,France,7/14/20,98
Martinique,France,7/15/20,98
Martinique,France,7/16/20,98
Martinique,France,7/17/20,98
Martinique,France,7/18/20,98
Martinique,France,7/19/20,98
Martinique,France,7/20/20,98
Martinique,France,7/21/20,98
Martinique,France,7/22/20,98
Martinique,France,7/23/20,98
Martinique,France,7/24/20,98
Martinique,France,7/25/20,98
Martinique,France,7/26/20,98
Martinique,France,7/27/20,98
Martinique,France,7/28/20,98
Martinique,France,7/29/20,98
Martinique,France,7/30/20,98
Martinique,France,7/31/20,98
Martinique,France,8/1/20,98
Martinique,France,8/2/20,98
Martinique,France,8/3/20,98
Martinique,France,8/4/20,98
Martinique,France,8/5/20,98
Martinique,France,8/6/20,98
Martinique,France,8/7/20,98
Martinique,France,8/8/20,98
Martinique,France,8/9/20,98
Martinique,France,8/10/20,98
Martinique,France,8/11/20,98
Martinique,France,8/12/20,98
Martinique,France,8/13/20,98
Mayotte,France,1/22/20,0
Mayotte,France,1/23/20,0
Mayotte,France,1/24/20,0
Mayotte,France,1/25/20,0
Mayotte,France,1/26/20,0
Mayotte,France,1/27/20,0
Mayotte,France,1/28/20,0
Mayotte,France,1/29/20,0
Mayotte,France,1/30/20,0
Mayotte,France,1/31/20,0
Mayotte,France,2/1/20,0
Mayotte,France,2/2/20,0
Mayotte,France,2/3/20,0
Mayotte,France,2/4/20,0
Mayotte,France,2/5/20,0
Mayotte,France,2/6/20,0
Mayotte,France,2/7/20,0
Mayotte,France,2/8/20,0
Mayotte,France,2/9/20,0
Mayotte,France,2/10/20,0
Mayotte,France,2/11/20,0
Mayotte,France,2/12/20,0
Mayotte,France,2/13/20,0
Mayotte,France,2/14/20,0
Mayotte,France,2/15/20,0
Mayotte,France,2/16/20,0
Mayotte,France,2/17/20,0
Mayotte,France,2/18/20,0
Mayotte,France,2/19/20,0
Mayotte,France,2/20/20,0
Mayotte,France,2/21/20,0
Mayotte,France,2/22/20,0
Mayotte,France,2/23/20,0
Mayotte,France,2/24/20,0
Mayotte,France,2/25/20,0
Mayotte,France,2/26/20,0
Mayotte,France,2/27/20,0
Mayotte,France,2/28/20,0
Mayotte,France,2/29/20,0
Mayotte,France,3/1/20,0
Mayotte,France,3/2/20,0
Mayotte,France,3/3/20,0
Mayotte,France,3/4/20,0
Mayotte,France,3/5/20,0
Mayotte,France,3/6/20,0
Mayotte,France,3/7/20,0
Mayotte,France,3/8/20,0
Mayotte,France,3/9/20,0
Mayotte,France,3/10/20,0
Mayotte,France,3/11/20,0
Mayotte,France,3/12/20,0
Mayotte,France,3/13/20,0
Mayotte,France,3/14/20,0
Mayotte,France,3/15/20,0
Mayotte,France,3/16/20,0
Mayotte,France,3/17/20,0
Mayotte,France,3/18/20,0
Mayotte,France,3/19/20,0
Mayotte,France,3/20/20,0
Mayotte,France,3/21/20,0
Mayotte,France,3/22/20,0
Mayotte,France,3/23/20,0
Mayotte,France,3/24/20,0
Mayotte,France,3/25/20,0
Mayotte,France,3/26/20,0
Mayotte,France,3/27/20,0
Mayotte,France,3/28/20,0
Mayotte,France,3/29/20,0
Mayotte,France,3/30/20,10
Mayotte,France,3/31/20,10
Mayotte,France,4/1/20,10
Mayotte,France,4/2/20,10
Mayotte,France,4/3/20,10
Mayotte,France,4/4/20,14
Mayotte,France,4/5/20,14
Mayotte,France,4/6/20,14
Mayotte,France,4/7/20,22
Mayotte,France,4/8/20,22
Mayotte,France,4/9/20,22
Mayotte,France,4/10/20,50
Mayotte,France,4/11/20,59
Mayotte,France,4/12/20,59
Mayotte,France,4/13/20,59
Mayotte,France,4/14/20,69
Mayotte,France,4/15/20,69
Mayotte,France,4/16/20,69
Mayotte,France,4/17/20,117
Mayotte,France,4/18/20,117
Mayotte,France,4/19/20,117
Mayotte,France,4/20/20,117
Mayotte,France,4/21/20,117
Mayotte,France,4/22/20,125
Mayotte,France,4/23/20,125
Mayotte,France,4/24/20,144
Mayotte,France,4/25/20,144
Mayotte,France,4/26/20,144
Mayotte,France,4/27/20,144
Mayotte,France,4/28/20,235
Mayotte,France,4/29/20,235
Mayotte,France,4/30/20,235
Mayotte,France,5/1/20,235
Mayotte,France,5/2/20,235
Mayotte,France,5/3/20,235
Mayotte,France,5/4/20,352
Mayotte,France,5/5/20,352
Mayotte,France,5/6/20,352
Mayotte,France,5/7/20,352
Mayotte,France,5/8/20,352
Mayotte,France,5/9/20,492
Mayotte,France,5/10/20,492
Mayotte,France,5/11/20,492
Mayotte,France,5/12/20,492
Mayotte,France,5/13/20,627
Mayotte,France,5/14/20,627
Mayotte,France,5/15/20,627
Mayotte,France,5/16/20,627
Mayotte,France,5/17/20,627
Mayotte,France,5/18/20,627
Mayotte,France,5/19/20,627
Mayotte,France,5/20/20,894
Mayotte,France,5/21/20,894
Mayotte,France,5/22/20,894
Mayotte,France,5/23/20,894
Mayotte,France,5/24/20,894
Mayotte,France,5/25/20,894
Mayotte,France,5/26/20,894
Mayotte,France,5/27/20,1314
Mayotte,France,5/28/20,1315
Mayotte,France,5/29/20,1385
Mayotte,France,5/30/20,1385
Mayotte,France,5/31/20,1385
Mayotte,France,6/1/20,1473
Mayotte,France,6/2/20,1473
Mayotte,France,6/3/20,1523
Mayotte,France,6/4/20,1523
Mayotte,France,6/5/20,1523
Mayotte,France,6/6/20,1523
Mayotte,France,6/7/20,1523
Mayotte,France,6/8/20,1654
Mayotte,France,6/9/20,1654
Mayotte,France,6/10/20,1654
Mayotte,France,6/11/20,1654
Mayotte,France,6/12/20,1790
Mayotte,France,6/13/20,1790
Mayotte,France,6/14/20,1790
Mayotte,France,6/15/20,2058
Mayotte,France,6/16/20,2058
Mayotte,France,6/17/20,2066
Mayotte,France,6/18/20,2066
Mayotte,France,6/19/20,2066
Mayotte,France,6/20/20,2066
Mayotte,France,6/21/20,2066
Mayotte,France,6/22/20,2188
Mayotte,France,6/23/20,2188
Mayotte,France,6/24/20,2218
Mayotte,France,6/25/20,2218
Mayotte,France,6/26/20,2218
Mayotte,France,6/27/20,2218
Mayotte,France,6/28/20,2218
Mayotte,France,6/29/20,2325
Mayotte,France,6/30/20,2325
Mayotte,France,7/1/20,2341
Mayotte,France,7/2/20,2341
Mayotte,France,7/3/20,2375
Mayotte,France,7/4/20,2375
Mayotte,France,7/5/20,2375
Mayotte,France,7/6/20,2375
Mayotte,France,7/7/20,2446
Mayotte,France,7/8/20,2446
Mayotte,France,7/9/20,2480
Mayotte,France,7/10/20,2480
Mayotte,France,7/11/20,2480
Mayotte,France,7/12/20,2480
Mayotte,France,7/13/20,2480
Mayotte,France,7/14/20,2480
Mayotte,France,7/15/20,2581
Mayotte,France,7/16/20,2581
Mayotte,France,7/17/20,2591
Mayotte,France,7/18/20,2591
Mayotte,France,7/19/20,2591
Mayotte,France,7/20/20,2591
Mayotte,France,7/21/20,2614
Mayotte,France,7/22/20,2614
Mayotte,France,7/23/20,2650
Mayotte,France,7/24/20,2650
Mayotte,France,7/25/20,2650
Mayotte,France,7/26/20,2650
Mayotte,France,7/27/20,2672
Mayotte,France,7/28/20,2672
Mayotte,France,7/29/20,2672
Mayotte,France,7/30/20,2721
Mayotte,France,7/31/20,2721
Mayotte,France,8/1/20,2721
Mayotte,France,8/2/20,2721
Mayotte,France,8/3/20,2738
Mayotte,France,8/4/20,2738
Mayotte,France,8/5/20,2738
Mayotte,France,8/6/20,2738
Mayotte,France,8/7/20,2835
Mayotte,France,8/8/20,2835
Mayotte,France,8/9/20,2835
Mayotte,France,8/10/20,2835
Mayotte,France,8/11/20,2835
Mayotte,France,8/12/20,2835
Mayotte,France,8/13/20,2940
New Caledonia,France,1/22/20,0
New Caledonia,France,1/23/20,0
New Caledonia,France,1/24/20,0
New Caledonia,France,1/25/20,0
New Caledonia,France,1/26/20,0
New Caledonia,France,1/27/20,0
New Caledonia,France,1/28/20,0
New Caledonia,France,1/29/20,0
New Caledonia,France,1/30/20,0
New Caledonia,France,1/31/20,0
New Caledonia,France,2/1/20,0
New Caledonia,France,2/2/20,0
New Caledonia,France,2/3/20,0
New Caledonia,France,2/4/20,0
New Caledonia,France,2/5/20,0
New Caledonia,France,2/6/20,0
New Caledonia,France,2/7/20,0
New Caledonia,France,2/8/20,0
New Caledonia,France,2/9/20,0
New Caledonia,France,2/10/20,0
New Caledonia,France,2/11/20,0
New Caledonia,France,2/12/20,0
New Caledonia,France,2/13/20,0
New Caledonia,France,2/14/20,0
New Caledonia,France,2/15/20,0
New Caledonia,France,2/16/20,0
New Caledonia,France,2/17/20,0
New Caledonia,France,2/18/20,0
New Caledonia,France,2/19/20,0
New Caledonia,France,2/20/20,0
New Caledonia,France,2/21/20,0
New Caledonia,France,2/22/20,0
New Caledonia,France,2/23/20,0
New Caledonia,France,2/24/20,0
New Caledonia,France,2/25/20,0
New Caledonia,France,2/26/20,0
New Caledonia,France,2/27/20,0
New Caledonia,France,2/28/20,0
New Caledonia,France,2/29/20,0
New Caledonia,France,3/1/20,0
New Caledonia,France,3/2/20,0
New Caledonia,France,3/3/20,0
New Caledonia,France,3/4/20,0
New Caledonia,France,3/5/20,0
New Caledonia,France,3/6/20,0
New Caledonia,France,3/7/20,0
New Caledonia,France,3/8/20,0
New Caledonia,France,3/9/20,0
New Caledonia,France,3/10/20,0
New Caledonia,France,3/11/20,0
New Caledonia,France,3/12/20,0
New Caledonia,France,3/13/20,0
New Caledonia,France,3/14/20,0
New Caledonia,France,3/15/20,0
New Caledonia,France,3/16/20,0
New Caledonia,France,3/17/20,0
New Caledonia,France,3/18/20,0
New Caledonia,France,3/19/20,0
New Caledonia,France,3/20/20,0
New Caledonia,France,3/21/20,0
New Caledonia,France,3/22/20,0
New Caledonia,France,3/23/20,0
New Caledonia,France,3/24/20,0
New Caledonia,France,3/25/20,0
New Caledonia,France,3/26/20,0
New Caledonia,France,3/27/20,0
New Caledonia,France,3/28/20,0
New Caledonia,France,3/29/20,0
New Caledonia,France,3/30/20,0
New Caledonia,France,3/31/20,0
New Caledonia,France,4/1/20,0
New Caledonia,France,4/2/20,1
New Caledonia,France,4/3/20,1
New Caledonia,France,4/4/20,1
New Caledonia,France,4/5/20,1
New Caledonia,France,4/6/20,1
New Caledonia,France,4/7/20,1
New Caledonia,France,4/8/20,1
New Caledonia,France,4/9/20,1
New Caledonia,France,4/10/20,1
New Caledonia,France,4/11/20,1
New Caledonia,France,4/12/20,1
New Caledonia,France,4/13/20,1
New Caledonia,France,4/14/20,1
New Caledonia,France,4/15/20,1
New Caledonia,France,4/16/20,1
New Caledonia,France,4/17/20,14
New Caledonia,France,4/18/20,14
New Caledonia,France,4/19/20,15
New Caledonia,France,4/20/20,15
New Caledonia,France,4/21/20,17
New Caledonia,France,4/22/20,17
New Caledonia,France,4/23/20,17
New Caledonia,France,4/24/20,17
New Caledonia,France,4/25/20,17
New Caledonia,France,4/26/20,17
New Caledonia,France,4/27/20,17
New Caledonia,France,4/28/20,17
New Caledonia,France,4/29/20,17
New Caledonia,France,4/30/20,17
New Caledonia,France,5/1/20,17
New Caledonia,France,5/2/20,17
New Caledonia,France,5/3/20,17
New Caledonia,France,5/4/20,17
New Caledonia,France,5/5/20,17
New Caledonia,France,5/6/20,18
New Caledonia,France,5/7/20,18
New Caledonia,France,5/8/20,18
New Caledonia,France,5/9/20,18
New Caledonia,France,5/10/20,18
New Caledonia,France,5/11/20,18
New Caledonia,France,5/12/20,18
New Caledonia,France,5/13/20,18
New Caledonia,France,5/14/20,18
New Caledonia,France,5/15/20,18
New Caledonia,France,5/16/20,18
New Caledonia,France,5/17/20,18
New Caledonia,France,5/18/20,18
New Caledonia,France,5/19/20,18
New Caledonia,France,5/20/20,18
New Caledonia,France,5/21/20,18
New Caledonia,France,5/22/20,18
New Caledonia,France,5/23/20,18
New Caledonia,France,5/24/20,18
New Caledonia,France,5/25/20,18
New Caledonia,France,5/26/20,18
New Caledonia,France,5/27/20,18
New Caledonia,France,5/28/20,18
New Caledonia,France,5/29/20,18
New Caledonia,France,5/30/20,18
New Caledonia,France,5/31/20,18
New Caledonia,France,6/1/20,18
New Caledonia,France,6/2/20,18
New Caledonia,France,6/3/20,18
New Caledonia,France,6/4/20,18
New Caledonia,France,6/5/20,18
New Caledonia,France,6/6/20,18
New Caledonia,France,6/7/20,19
New Caledonia,France,6/8/20,20
New Caledonia,France,6/9/20,20
New Caledonia,France,6/10/20,20
New Caledonia,France,6/11/20,20
New Caledonia,France,6/12/20,20
New Caledonia,France,6/13/20,20
New Caledonia,France,6/14/20,20
New Caledonia,France,6/15/20,21
New Caledonia,France,6/16/20,21
New Caledonia,France,6/17/20,21
New Caledonia,France,6/18/20,21
New Caledonia,France,6/19/20,21
New Caledonia,France,6/20/20,21
New Caledonia,France,6/21/20,21
New Caledonia,France,6/22/20,21
New Caledonia,France,6/23/20,21
New Caledonia,France,6/24/20,21
New Caledonia,France,6/25/20,21
New Caledonia,France,6/26/20,21
New Caledonia,France,6/27/20,21
New Caledonia,France,6/28/20,21
New Caledonia,France,6/29/20,21
New Caledonia,France,6/30/20,21
New Caledonia,France,7/1/20,21
New Caledonia,France,7/2/20,21
New Caledonia,France,7/3/20,21
New Caledonia,France,7/4/20,21
New Caledonia,France,7/5/20,21
New Caledonia,France,7/6/20,21
New Caledonia,France,7/7/20,21
New Caledonia,France,7/8/20,21
New Caledonia,France,7/9/20,21
New Caledonia,France,7/10/20,21
New Caledonia,France,7/11/20,21
New Caledonia,France,7/12/20,21
New Caledonia,France,7/13/20,21
New Caledonia,France,7/14/20,21
New Caledonia,France,7/15/20,21
New Caledonia,France,7/16/20,21
New Caledonia,France,7/17/20,21
New Caledonia,France,7/18/20,21
New Caledonia,France,7/19/20,21
New Caledonia,France,7/20/20,21
New Caledonia,France,7/21/20,21
New Caledonia,France,7/22/20,21
New Caledonia,France,7/23/20,22
New Caledonia,France,7/24/20,22
New Caledonia,France,7/25/20,22
New Caledonia,France,7/26/20,22
New Caledonia,France,7/27/20,22
New Caledonia,France,7/28/20,22
New Caledonia,France,7/29/20,22
New Caledonia,France,7/30/20,22
New Caledonia,France,7/31/20,22
New Caledonia,France,8/1/20,22
New Caledonia,France,8/2/20,22
New Caledonia,France,8/3/20,22
New Caledonia,France,8/4/20,22
New Caledonia,France,8/5/20,22
New Caledonia,France,8/6/20,22
New Caledonia,France,8/7/20,22
New Caledonia,France,8/8/20,22
New Caledonia,France,8/9/20,22
New Caledonia,France,8/10/20,22
New Caledonia,France,8/11/20,22
New Caledonia,France,8/12/20,22
New Caledonia,France,8/13/20,22
Reunion,France,1/22/20,0
Reunion,France,1/23/20,0
Reunion,France,1/24/20,0
Reunion,France,1/25/20,0
Reunion,France,1/26/20,0
Reunion,France,1/27/20,0
Reunion,France,1/28/20,0
Reunion,France,1/29/20,0
Reunion,France,1/30/20,0
Reunion,France,1/31/20,0
Reunion,France,2/1/20,0
Reunion,France,2/2/20,0
Reunion,France,2/3/20,0
Reunion,France,2/4/20,0
Reunion,France,2/5/20,0
Reunion,France,2/6/20,0
Reunion,France,2/7/20,0
Reunion,France,2/8/20,0
Reunion,France,2/9/20,0
Reunion,France,2/10/20,0
Reunion,France,2/11/20,0
Reunion,France,2/12/20,0
Reunion,France,2/13/20,0
Reunion,France,2/14/20,0
Reunion,France,2/15/20,0
Reunion,France,2/16/20,0
Reunion,France,2/17/20,0
Reunion,France,2/18/20,0
Reunion,France,2/19/20,0
Reunion,France,2/20/20,0
Reunion,France,2/21/20,0
Reunion,France,2/22/20,0
Reunion,France,2/23/20,0
Reunion,France,2/24/20,0
Reunion,France,2/25/20,0
Reunion,France,2/26/20,0
Reunion,France,2/27/20,0
Reunion,France,2/28/20,0
Reunion,France,2/29/20,0
Reunion,France,3/1/20,0
Reunion,France,3/2/20,0
Reunion,France,3/3/20,0
Reunion,France,3/4/20,0
Reunion,France,3/5/20,0
Reunion,France,3/6/20,0
Reunion,France,3/7/20,0
Reunion,France,3/8/20,0
Reunion,France,3/9/20,0
Reunion,France,3/10/20,0
Reunion,France,3/11/20,0
Reunion,France,3/12/20,0
Reunion,France,3/13/20,0
Reunion,France,3/14/20,0
Reunion,France,3/15/20,0
Reunion,France,3/16/20,0
Reunion,France,3/17/20,0
Reunion,France,3/18/20,0
Reunion,France,3/19/20,0
Reunion,France,3/20/20,0
Reunion,France,3/21/20,0
Reunion,France,3/22/20,0
Reunion,France,3/23/20,0
Reunion,France,3/24/20,1
Reunion,France,3/25/20,1
Reunion,France,3/26/20,1
Reunion,France,3/27/20,1
Reunion,France,3/28/20,1
Reunion,France,3/29/20,1
Reunion,France,3/30/20,1
Reunion,France,3/31/20,1
Reunion,France,4/1/20,40
Reunion,France,4/2/20,40
Reunion,France,4/3/20,40
Reunion,France,4/4/20,40
Reunion,France,4/5/20,40
Reunion,France,4/6/20,40
Reunion,France,4/7/20,40
Reunion,France,4/8/20,40
Reunion,France,4/9/20,40
Reunion,France,4/10/20,40
Reunion,France,4/11/20,40
Reunion,France,4/12/20,40
Reunion,France,4/13/20,40
Reunion,France,4/14/20,40
Reunion,France,4/15/20,237
Reunion,France,4/16/20,237
Reunion,France,4/17/20,237
Reunion,France,4/18/20,237
Reunion,France,4/19/20,237
Reunion,France,4/20/20,237
Reunion,France,4/21/20,238
Reunion,France,4/22/20,238
Reunion,France,4/23/20,238
Reunion,France,4/24/20,300
Reunion,France,4/25/20,300
Reunion,France,4/26/20,300
Reunion,France,4/27/20,300
Reunion,France,4/28/20,300
Reunion,France,4/29/20,300
Reunion,France,4/30/20,300
Reunion,France,5/1/20,300
Reunion,France,5/2/20,300
Reunion,France,5/3/20,300
Reunion,France,5/4/20,300
Reunion,France,5/5/20,300
Reunion,France,5/6/20,300
Reunion,France,5/7/20,354
Reunion,France,5/8/20,354
Reunion,France,5/9/20,354
Reunion,France,5/10/20,354
Reunion,France,5/11/20,354
Reunion,France,5/12/20,354
Reunion,France,5/13/20,354
Reunion,France,5/14/20,354
Reunion,France,5/15/20,354
Reunion,France,5/16/20,354
Reunion,France,5/17/20,354
Reunion,France,5/18/20,354
Reunion,France,5/19/20,354
Reunion,France,5/20/20,411
